CHUNK_ID,TREE_ID,PLOT_ID,SPCD,STATUSCD,DIA,HT,CR,X,Y,ROW_CHUNK,COL_CHUNK,geometry
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329223.2163509193,2778855.9143442414,0,0,POINT (-1329223.2163509193 2778855.9143442414)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329174.7516934117,2778761.5557624893,0,0,POINT (-1329174.7516934117 2778761.5557624893)
0_0,1012476,39728,73,1,31.75,25.6032,0.25,-1329222.2814131954,2778852.144771756,0,0,POINT (-1329222.2814131954 2778852.144771756)
0_0,1012476,39728,73,1,31.75,25.6032,0.25,-1329227.6346312985,2778850.338594049,0,0,POINT (-1329227.6346312985 2778850.338594049)
0_0,1012460,39728,202,1,33.528,23.7744,0.4,-1329225.269430577,2778866.5966910347,0,0,POINT (-1329225.269430577 2778866.5966910347)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329040.0900838396,2778729.8947219327,0,0,POINT (-1329040.0900838396 2778729.8947219327)
0_0,1012458,39728,73,1,32.766,27.1272,0.5,-1329043.8864809577,2778740.280447246,0,0,POINT (-1329043.8864809577 2778740.280447246)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329165.550824028,2778749.412814839,0,0,POINT (-1329165.550824028 2778749.412814839)
0_0,1012462,39728,202,1,22.352000000000004,15.5448,0.45,-1329447.8505662573,2778792.619013048,0,0,POINT (-1329447.8505662573 2778792.619013048)
0_0,1012488,39728,73,1,13.208,14.630400000000002,0.35,-1329446.3878219083,2778801.159479067,0,0,POINT (-1329446.3878219083 2778801.159479067)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329365.1368420671,2778647.427468792,0,0,POINT (-1329365.1368420671 2778647.427468792)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329424.5053882909,2778800.0731264,0,0,POINT (-1329424.5053882909 2778800.0731264)
0_0,1012474,39728,108,1,19.812,22.250400000000003,0.2,-1329138.3383021313,2778752.7597810337,0,0,POINT (-1329138.3383021313 2778752.7597810337)
0_0,1012476,39728,73,1,31.75,25.6032,0.25,-1329542.5261646213,2778813.946321256,0,0,POINT (-1329542.5261646213 2778813.946321256)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329163.6147456018,2778749.0355610107,0,0,POINT (-1329163.6147456018 2778749.0355610107)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329154.4178526022,2778755.5744234715,0,0,POINT (-1329154.4178526022 2778755.5744234715)
0_0,1012488,39728,73,1,13.208,14.630400000000002,0.35,-1329161.932135382,2778759.0553892106,0,0,POINT (-1329161.932135382 2778759.0553892106)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329219.7769765975,2778846.3046599175,0,0,POINT (-1329219.7769765975 2778846.3046599175)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329249.8629121273,2778662.92139738,0,0,POINT (-1329249.8629121273 2778662.92139738)
0_0,1012476,39728,73,1,31.75,25.6032,0.25,-1329427.1424670871,2778787.2605747,0,0,POINT (-1329427.1424670871 2778787.2605747)
0_0,1012487,39728,73,1,33.274,26.8224,0.5,-1329438.3094556842,2778801.4124249932,0,0,POINT (-1329438.3094556842 2778801.4124249932)
0_0,1012485,39728,108,1,24.384,21.336,0.35,-1329440.547192908,2778794.5052249003,0,0,POINT (-1329440.547192908 2778794.5052249003)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329141.664559926,2778828.2489638873,0,0,POINT (-1329141.664559926 2778828.2489638873)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329241.5851662087,2778656.092088241,0,0,POINT (-1329241.5851662087 2778656.092088241)
0_0,1012462,39728,202,1,22.352000000000004,15.5448,0.45,-1329432.434942431,2778798.913332113,0,0,POINT (-1329432.434942431 2778798.913332113)
0_0,1012486,39728,202,1,20.32,14.3256,0.3,-1329541.6116504795,2778808.9670230444,0,0,POINT (-1329541.6116504795 2778808.9670230444)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329140.208577754,2778750.913207574,0,0,POINT (-1329140.208577754 2778750.913207574)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329227.3042635205,2778849.448557654,0,0,POINT (-1329227.3042635205 2778849.448557654)
0_0,1012460,39728,202,1,33.528,23.7744,0.4,-1329427.9728033051,2778786.9073525304,0,0,POINT (-1329427.9728033051 2778786.9073525304)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329204.236651011,2778858.649925141,0,0,POINT (-1329204.236651011 2778858.649925141)
0_0,1012476,39728,73,1,31.75,25.6032,0.25,-1329195.9775280834,2778868.829515611,0,0,POINT (-1329195.9775280834 2778868.829515611)
0_0,1012479,39728,108,1,23.368,23.7744,0.3,-1329211.195953315,2778864.473711478,0,0,POINT (-1329211.195953315 2778864.473711478)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329122.2413744954,2778751.0677382983,0,0,POINT (-1329122.2413744954 2778751.0677382983)
0_0,1012462,39728,202,1,22.352000000000004,15.5448,0.45,-1329221.4950908984,2778860.125312024,0,0,POINT (-1329221.4950908984 2778860.125312024)
0_0,1012474,39728,108,1,19.812,22.250400000000003,0.2,-1329240.1235138744,2778659.5604148684,0,0,POINT (-1329240.1235138744 2778659.5604148684)
0_0,1012485,39728,108,1,24.384,21.336,0.35,-1329133.7432407641,2778747.951416695,0,0,POINT (-1329133.7432407641 2778747.951416695)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329129.4817547859,2778749.9267823836,0,0,POINT (-1329129.4817547859 2778749.9267823836)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329142.2787690146,2778750.919053203,0,0,POINT (-1329142.2787690146 2778750.919053203)
0_0,1012478,39728,202,1,30.988,20.4216,0.35,-1329241.1785010528,2778657.576568003,0,0,POINT (-1329241.1785010528 2778657.576568003)
0_0,1012472,39728,202,1,13.208,11.8872,0.25,-1329050.5735713474,2778739.6063010455,0,0,POINT (-1329050.5735713474 2778739.6063010455)
0_0,1012469,39728,202,1,20.574,18.5928,0.35,-1329061.7542811143,2778742.7546688537,0,0,POINT (-1329061.7542811143 2778742.7546688537)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329054.5395015602,2778743.8290439863,0,0,POINT (-1329054.5395015602 2778743.8290439863)
0_0,1012489,39728,73,1,18.796000000000003,19.2024,0.22,-1329436.2296151475,2778789.292479431,0,0,POINT (-1329436.2296151475 2778789.292479431)
0_0,1012473,39728,202,1,18.288,20.4216,0.45,-1329244.7362193486,2778659.199519011,0,0,POINT (-1329244.7362193486 2778659.199519011)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329176.7508892408,2778760.438659016,0,0,POINT (-1329176.7508892408 2778760.438659016)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329180.5658808243,2778762.450157514,0,0,POINT (-1329180.5658808243 2778762.450157514)
0_0,1012484,39728,202,1,22.098,18.5928,0.35,-1329136.8781987857,2778821.8164258655,0,0,POINT (-1329136.8781987857 2778821.8164258655)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329044.0061248052,2778732.6398065537,0,0,POINT (-1329044.0061248052 2778732.6398065537)
0_0,1012466,39728,202,1,26.67,22.250400000000003,0.4,-1329167.9475712415,2778759.878041072,0,0,POINT (-1329167.9475712415 2778759.878041072)
0_0,1012487,39728,73,1,33.274,26.8224,0.5,-1329169.176591643,2778754.194597468,0,0,POINT (-1329169.176591643 2778754.194597468)
0_0,1012484,39728,202,1,22.098,18.5928,0.35,-1329169.3768437032,2778755.0303344387,0,0,POINT (-1329169.3768437032 2778755.0303344387)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329592.0421327974,2778796.4495757297,0,0,POINT (-1329592.0421327974 2778796.4495757297)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329615.5927676149,2778809.7430053707,0,0,POINT (-1329615.5927676149 2778809.7430053707)
0_0,1012472,39728,202,1,13.208,11.8872,0.25,-1329160.1188073033,2778749.5119954,0,0,POINT (-1329160.1188073033 2778749.5119954)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329143.9935198054,2778743.1541237743,0,0,POINT (-1329143.9935198054 2778743.1541237743)
0_0,1012479,39728,108,1,23.368,23.7744,0.3,-1329041.834649385,2778734.557567176,0,0,POINT (-1329041.834649385 2778734.557567176)
0_0,1012486,39728,202,1,20.32,14.3256,0.3,-1329041.63949595,2778738.744787716,0,0,POINT (-1329041.63949595 2778738.744787716)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329033.650684184,2778739.7924723183,0,0,POINT (-1329033.650684184 2778739.7924723183)
0_0,1012485,39728,108,1,24.384,21.336,0.35,-1328990.2241051346,2778844.137229586,0,0,POINT (-1328990.2241051346 2778844.137229586)
0_0,1012469,39728,202,1,20.574,18.5928,0.35,-1329160.0040491587,2778757.3810616797,0,0,POINT (-1329160.0040491587 2778757.3810616797)
0_0,1012458,39728,73,1,32.766,27.1272,0.5,-1329245.221278637,2778665.225592952,0,0,POINT (-1329245.221278637 2778665.225592952)
0_0,1012489,39728,73,1,18.796000000000003,19.2024,0.22,-1329248.247340199,2778665.9334645313,0,0,POINT (-1329248.247340199 2778665.9334645313)
0_0,1012478,39728,202,1,30.988,20.4216,0.35,-1329167.1285183202,2778748.841804854,0,0,POINT (-1329167.1285183202 2778748.841804854)
0_0,1012466,39728,202,1,26.67,22.250400000000003,0.4,-1329115.4590946238,2778866.441537612,0,0,POINT (-1329115.4590946238 2778866.441537612)
0_0,1012489,39728,73,1,18.796000000000003,19.2024,0.22,-1329170.1918755216,2778756.4377277256,0,0,POINT (-1329170.1918755216 2778756.4377277256)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329133.220988466,2778755.7240717597,0,0,POINT (-1329133.220988466 2778755.7240717597)
0_0,1012462,39728,202,1,22.352000000000004,15.5448,0.45,-1329210.655313118,2778865.592198552,0,0,POINT (-1329210.655313118 2778865.592198552)
0_0,1012487,39728,73,1,33.274,26.8224,0.5,-1329574.5557885128,2778692.7929245476,0,0,POINT (-1329574.5557885128 2778692.7929245476)
0_0,1012479,39728,108,1,23.368,23.7744,0.3,-1329161.501155232,2778750.942109965,0,0,POINT (-1329161.501155232 2778750.942109965)
0_0,1012466,39728,202,1,26.67,22.250400000000003,0.4,-1329182.1090184257,2778757.3607230377,0,0,POINT (-1329182.1090184257 2778757.3607230377)
0_0,1012478,39728,202,1,30.988,20.4216,0.35,-1329564.4952339558,2778690.4521192503,0,0,POINT (-1329564.4952339558 2778690.4521192503)
0_0,1012489,39728,73,1,18.796000000000003,19.2024,0.22,-1329215.977459002,2778860.996456015,0,0,POINT (-1329215.977459002 2778860.996456015)
0_0,1012482,39728,202,1,20.828,15.8496,0.3,-1329211.9598189208,2778873.20350402,0,0,POINT (-1329211.9598189208 2778873.20350402)
0_0,1012469,39728,202,1,20.574,18.5928,0.35,-1328986.7635148754,2778850.571464415,0,0,POINT (-1328986.7635148754 2778850.571464415)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329144.696820909,2778757.5432737544,0,0,POINT (-1329144.696820909 2778757.5432737544)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1328997.3634044435,2778842.8350286144,0,0,POINT (-1328997.3634044435 2778842.8350286144)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1328988.0979192185,2778847.8416733365,0,0,POINT (-1328988.0979192185 2778847.8416733365)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329005.317560121,2778853.0458234055,0,0,POINT (-1329005.317560121 2778853.0458234055)
0_0,1012458,39728,73,1,32.766,27.1272,0.5,-1329042.1038639448,2778731.061941589,0,0,POINT (-1329042.1038639448 2778731.061941589)
0_0,1012488,39728,73,1,13.208,14.630400000000002,0.35,-1329053.7767406544,2778729.861031264,0,0,POINT (-1329053.7767406544 2778729.861031264)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329036.5709711122,2778739.1598738683,0,0,POINT (-1329036.5709711122 2778739.1598738683)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329245.6740601128,2778659.481012912,0,0,POINT (-1329245.6740601128 2778659.481012912)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329221.6401644202,2778864.455153445,0,0,POINT (-1329221.6401644202 2778864.455153445)
0_0,1012487,39728,73,1,33.274,26.8224,0.5,-1329217.1203926997,2778868.848069758,0,0,POINT (-1329217.1203926997 2778868.848069758)
0_0,1012469,39728,202,1,20.574,18.5928,0.35,-1329594.6372580105,2778810.668718937,0,0,POINT (-1329594.6372580105 2778810.668718937)
0_0,1012458,39728,73,1,32.766,27.1272,0.5,-1329599.9097866602,2778799.1507038274,0,0,POINT (-1329599.9097866602 2778799.1507038274)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329212.29447254,2778867.569295793,0,0,POINT (-1329212.29447254 2778867.569295793)
0_0,1012469,39728,202,1,20.574,18.5928,0.35,-1329495.031396112,2778677.1338307303,0,0,POINT (-1329495.031396112 2778677.1338307303)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329151.4149861976,2778755.55237857,0,0,POINT (-1329151.4149861976 2778755.55237857)
0_0,1012466,39728,202,1,26.67,22.250400000000003,0.4,-1329040.9694398514,2778738.7394440076,0,0,POINT (-1329040.9694398514 2778738.7394440076)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329128.1576589118,2778743.9996891567,0,0,POINT (-1329128.1576589118 2778743.9996891567)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329140.4191247353,2778744.6081314445,0,0,POINT (-1329140.4191247353 2778744.6081314445)
0_0,1012473,39728,202,1,18.288,20.4216,0.45,-1329217.496152296,2778873.0108214766,0,0,POINT (-1329217.496152296 2778873.0108214766)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329216.3470381112,2778871.1699164454,0,0,POINT (-1329216.3470381112 2778871.1699164454)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329216.8469091733,2778865.8507597274,0,0,POINT (-1329216.8469091733 2778865.8507597274)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329597.4969904723,2778802.2350940644,0,0,POINT (-1329597.4969904723 2778802.2350940644)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329214.172241011,2778871.755396944,0,0,POINT (-1329214.172241011 2778871.755396944)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329214.2880834313,2778869.94579377,0,0,POINT (-1329214.2880834313 2778869.94579377)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329217.1280932745,2778874.213463083,0,0,POINT (-1329217.1280932745 2778874.213463083)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329400.8331567475,2778654.222749511,0,0,POINT (-1329400.8331567475 2778654.222749511)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329101.1987181988,2778870.7767567793,0,0,POINT (-1329101.1987181988 2778870.7767567793)
0_0,1012466,39728,202,1,26.67,22.250400000000003,0.4,-1329113.8961515145,2778865.4813422547,0,0,POINT (-1329113.8961515145 2778865.4813422547)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329245.9641013772,2778663.446437872,0,0,POINT (-1329245.9641013772 2778663.446437872)
0_0,1012487,39728,73,1,33.274,26.8224,0.5,-1329036.2539080493,2778738.741036504,0,0,POINT (-1329036.2539080493 2778738.741036504)
0_0,1012478,39728,202,1,30.988,20.4216,0.35,-1329053.0135373767,2778729.1390661807,0,0,POINT (-1329053.0135373767 2778729.1390661807)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329012.670075583,2778849.369523756,0,0,POINT (-1329012.670075583 2778849.369523756)
0_0,1012466,39728,202,1,26.67,22.250400000000003,0.4,-1329083.7789809546,2778859.483271469,0,0,POINT (-1329083.7789809546 2778859.483271469)
0_0,1012478,39728,202,1,30.988,20.4216,0.35,-1329202.3847574983,2778878.816054424,0,0,POINT (-1329202.3847574983 2778878.816054424)
0_0,1012487,39728,73,1,33.274,26.8224,0.5,-1329097.3103611013,2778862.101142021,0,0,POINT (-1329097.3103611013 2778862.101142021)
0_0,1012487,39728,73,1,33.274,26.8224,0.5,-1329199.59032507,2778857.4362353925,0,0,POINT (-1329199.59032507 2778857.4362353925)
0_0,1012472,39728,202,1,13.208,11.8872,0.25,-1328993.4972672963,2778841.4013286023,0,0,POINT (-1328993.4972672963 2778841.4013286023)
0_0,1012487,39728,73,1,33.274,26.8224,0.5,-1329052.0879202636,2778739.960809269,0,0,POINT (-1329052.0879202636 2778739.960809269)
0_0,1012458,39728,73,1,32.766,27.1272,0.5,-1329207.6810201227,2778862.4565853393,0,0,POINT (-1329207.6810201227 2778862.4565853393)
0_0,1012460,39728,202,1,33.528,23.7744,0.4,-1329001.4435951833,2778848.3115819274,0,0,POINT (-1329001.4435951833 2778848.3115819274)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329214.1000224594,2778862.925050825,0,0,POINT (-1329214.1000224594 2778862.925050825)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329075.8448574292,2778860.3384084636,0,0,POINT (-1329075.8448574292 2778860.3384084636)
0_0,1012484,39728,202,1,22.098,18.5928,0.35,-1329009.1350750932,2778846.3271805993,0,0,POINT (-1329009.1350750932 2778846.3271805993)
0_0,1012482,39728,202,1,20.828,15.8496,0.3,-1329557.0763799637,2778700.145094932,0,0,POINT (-1329557.0763799637 2778700.145094932)
0_0,1012474,39728,108,1,19.812,22.250400000000003,0.2,-1329010.6992986007,2778849.7694069957,0,0,POINT (-1329010.6992986007 2778849.7694069957)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1328999.7518314833,2778841.58035011,0,0,POINT (-1328999.7518314833 2778841.58035011)
0_0,1012477,39728,108,1,21.59,21.9456,0.18,-1329490.017431237,2778688.7301890235,0,0,POINT (-1329490.017431237 2778688.7301890235)
0_0,1012484,39728,202,1,22.098,18.5928,0.35,-1329007.4182445542,2778850.9640869857,0,0,POINT (-1329007.4182445542 2778850.9640869857)
0_0,1012466,39728,202,1,26.67,22.250400000000003,0.4,-1329629.1222956716,2778805.72577846,0,0,POINT (-1329629.1222956716 2778805.72577846)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329630.06504178,2778806.654712018,0,0,POINT (-1329630.06504178 2778806.654712018)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329627.0606267143,2778802.962074143,0,0,POINT (-1329627.0606267143 2778802.962074143)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329620.2329610472,2778804.3144810013,0,0,POINT (-1329620.2329610472 2778804.3144810013)
0_0,1012488,39728,73,1,13.208,14.630400000000002,0.35,-1329620.8040832605,2778802.512333191,0,0,POINT (-1329620.8040832605 2778802.512333191)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329001.1553356254,2778852.2467910303,0,0,POINT (-1329001.1553356254 2778852.2467910303)
0_0,1012479,39728,108,1,23.368,23.7744,0.3,-1329075.608476603,2778864.363835235,0,0,POINT (-1329075.608476603 2778864.363835235)
0_0,1012484,39728,202,1,22.098,18.5928,0.35,-1329005.2981492064,2778855.339903257,0,0,POINT (-1329005.2981492064 2778855.339903257)
0_0,1012489,39728,73,1,18.796000000000003,19.2024,0.22,-1328997.444282006,2778855.7905420526,0,0,POINT (-1328997.444282006 2778855.7905420526)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329593.587368294,2778800.209460138,0,0,POINT (-1329593.587368294 2778800.209460138)
0_0,1012488,39728,73,1,13.208,14.630400000000002,0.35,-1329596.2897397769,2778804.354219966,0,0,POINT (-1329596.2897397769 2778804.354219966)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329127.618486839,2778872.120599528,0,0,POINT (-1329127.618486839 2778872.120599528)
0_0,1012473,39728,202,1,18.288,20.4216,0.45,-1329247.6051933607,2778667.8052026923,0,0,POINT (-1329247.6051933607 2778667.8052026923)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329566.8120489463,2778696.9701486654,0,0,POINT (-1329566.8120489463 2778696.9701486654)
0_0,1012479,39728,108,1,23.368,23.7744,0.3,-1329009.1939247104,2778856.755531125,0,0,POINT (-1329009.1939247104 2778856.755531125)
0_0,1012477,39728,108,1,21.59,21.9456,0.18,-1329097.5170320868,2778865.9760837965,0,0,POINT (-1329097.5170320868 2778865.9760837965)
0_0,1012477,39728,108,1,21.59,21.9456,0.18,-1329124.574298484,2778875.2701839125,0,0,POINT (-1329124.574298484 2778875.2701839125)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329391.1095934277,2778653.816421976,0,0,POINT (-1329391.1095934277 2778653.816421976)
0_0,1012459,39728,73,1,21.082,23.4696,0.33,-1329081.7173466976,2778865.178204117,0,0,POINT (-1329081.7173466976 2778865.178204117)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329081.91492433,2778861.0900570555,0,0,POINT (-1329081.91492433 2778861.0900570555)
0_0,1012476,39728,73,1,31.75,25.6032,0.25,-1329395.5089096993,2778654.2251432994,0,0,POINT (-1329395.5089096993 2778654.2251432994)
0_0,1012459,39728,73,1,21.082,23.4696,0.33,-1329599.1176232013,2778804.2021630434,0,0,POINT (-1329599.1176232013 2778804.2021630434)
0_0,1012459,39728,73,1,21.082,23.4696,0.33,-1329085.9462481625,2778859.1925824224,0,0,POINT (-1329085.9462481625 2778859.1925824224)
0_0,1012476,39728,73,1,31.75,25.6032,0.25,-1329388.9463580027,2778648.004725691,0,0,POINT (-1329388.9463580027 2778648.004725691)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329387.347934639,2778651.0593181676,0,0,POINT (-1329387.347934639 2778651.0593181676)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329248.725628626,2778654.04213378,0,0,POINT (-1329248.725628626 2778654.04213378)
0_0,1012459,39728,73,1,21.082,23.4696,0.33,-1329630.0627026672,2778816.6220144965,0,0,POINT (-1329630.0627026672 2778816.6220144965)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329628.8975251128,2778802.0518119475,0,0,POINT (-1329628.8975251128 2778802.0518119475)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329394.9757552533,2778651.277282265,0,0,POINT (-1329394.9757552533 2778651.277282265)
0_0,1012479,39728,108,1,23.368,23.7744,0.3,-1329605.4930050827,2778804.9108962,0,0,POINT (-1329605.4930050827 2778804.9108962)
0_0,1012462,39728,202,1,22.352000000000004,15.5448,0.45,-1329394.118857,2778657.337890456,0,0,POINT (-1329394.118857 2778657.337890456)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329386.8228992757,2778651.961496967,0,0,POINT (-1329386.8228992757 2778651.961496967)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1328994.5032927152,2778853.6574586397,0,0,POINT (-1328994.5032927152 2778853.6574586397)
0_0,1012476,39728,73,1,31.75,25.6032,0.25,-1329583.9724510403,2778803.301937328,0,0,POINT (-1329583.9724510403 2778803.301937328)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329217.074630867,2778879.2068513636,0,0,POINT (-1329217.074630867 2778879.2068513636)
0_0,1012476,39728,73,1,31.75,25.6032,0.25,-1329208.5895876733,2778883.6946386266,0,0,POINT (-1329208.5895876733 2778883.6946386266)
0_0,1012459,39728,73,1,21.082,23.4696,0.33,-1329110.2624597817,2778870.047693361,0,0,POINT (-1329110.2624597817 2778870.047693361)
0_0,1012477,39728,108,1,21.59,21.9456,0.18,-1329366.7450534052,2778644.354178745,0,0,POINT (-1329366.7450534052 2778644.354178745)
0_0,1012488,39728,73,1,13.208,14.630400000000002,0.35,-1328997.8990491542,2778849.174612397,0,0,POINT (-1328997.8990491542 2778849.174612397)
0_0,1012466,39728,202,1,26.67,22.250400000000003,0.4,-1329091.2318347734,2778862.4565002136,0,0,POINT (-1329091.2318347734 2778862.4565002136)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329091.9933123225,2778856.9864579304,0,0,POINT (-1329091.9933123225 2778856.9864579304)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329618.313246833,2778813.854416022,0,0,POINT (-1329618.313246833 2778813.854416022)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329391.76683823,2778653.567244789,0,0,POINT (-1329391.76683823 2778653.567244789)
0_0,1012474,39728,108,1,19.812,22.250400000000003,0.2,-1329584.2766114224,2778807.2862306163,0,0,POINT (-1329584.2766114224 2778807.2862306163)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329082.3789879961,2778857.5455482374,0,0,POINT (-1329082.3789879961 2778857.5455482374)
0_0,1012482,39728,202,1,20.828,15.8496,0.3,-1329014.7585562652,2778852.8899583695,0,0,POINT (-1329014.7585562652 2778852.8899583695)
0_0,1012466,39728,202,1,26.67,22.250400000000003,0.4,-1329097.7004808208,2778860.7978748316,0,0,POINT (-1329097.7004808208 2778860.7978748316)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329109.007240775,2778873.1340270056,0,0,POINT (-1329109.007240775 2778873.1340270056)
0_0,1012469,39728,202,1,20.574,18.5928,0.35,-1329444.6819744331,2778781.3816532632,0,0,POINT (-1329444.6819744331 2778781.3816532632)
0_0,1012485,39728,108,1,24.384,21.336,0.35,-1329202.4821084803,2778884.360106228,0,0,POINT (-1329202.4821084803 2778884.360106228)
0_0,1012460,39728,202,1,33.528,23.7744,0.4,-1329450.539228623,2778781.6052672183,0,0,POINT (-1329450.539228623 2778781.6052672183)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329603.7320034872,2778813.0884908154,0,0,POINT (-1329603.7320034872 2778813.0884908154)
0_0,1012487,39728,73,1,33.274,26.8224,0.5,-1329094.5149099277,2778859.389339389,0,0,POINT (-1329094.5149099277 2778859.389339389)
0_0,1012458,39728,73,1,32.766,27.1272,0.5,-1329128.1692994256,2778865.7434853557,0,0,POINT (-1329128.1692994256 2778865.7434853557)
0_0,1012482,39728,202,1,20.828,15.8496,0.3,-1329200.205017578,2778883.6088421284,0,0,POINT (-1329200.205017578 2778883.6088421284)
0_0,1012460,39728,202,1,33.528,23.7744,0.4,-1329588.7152777016,2778808.8930440824,0,0,POINT (-1329588.7152777016 2778808.8930440824)
0_0,1012466,39728,202,1,26.67,22.250400000000003,0.4,-1329096.5023113945,2778871.270161201,0,0,POINT (-1329096.5023113945 2778871.270161201)
0_0,1012479,39728,108,1,23.368,23.7744,0.3,-1329084.028913806,2778868.624513252,0,0,POINT (-1329084.028913806 2778868.624513252)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329372.9443170265,2778644.873532373,0,0,POINT (-1329372.9443170265 2778644.873532373)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329118.2631232096,2778871.9464898673,0,0,POINT (-1329118.2631232096 2778871.9464898673)
0_0,1012469,39728,202,1,20.574,18.5928,0.35,-1329395.4782562044,2778646.309810173,0,0,POINT (-1329395.4782562044 2778646.309810173)
0_0,1012474,39728,108,1,19.812,22.250400000000003,0.2,-1329195.0433820798,2778875.553451,0,0,POINT (-1329195.0433820798 2778875.553451)
0_0,1012460,39728,202,1,33.528,23.7744,0.4,-1329578.6949340196,2778796.963043709,0,0,POINT (-1329578.6949340196 2778796.963043709)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329378.9235383056,2778647.268537953,0,0,POINT (-1329378.9235383056 2778647.268537953)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329403.6278793951,2778650.069702365,0,0,POINT (-1329403.6278793951 2778650.069702365)
0_0,1012481,39728,202,1,11.938,11.2776,0.2,-1329607.5553214238,2778811.9570000153,0,0,POINT (-1329607.5553214238 2778811.9570000153)
